ID,WORD,POS,LEMMA,SENTIMENT,SOURCE,SENSE
3307,фашиствующий,Adj,фашиствующий,negative,opinion,
3309,феерический,Adj,феерический,positive,opinion,
3310,фееричный,Adj,фееричный,positive,opinion,
3311,феноменальный,Adj,феноменальный,positive,opinion,
3312,фешенебельный,Adj,фешенебельный,positive,opinion,
3313,фигов,Adj,фигов,negative,opinion,
3314,фиговый,Adj,фиговый,negative,opinion,ОТВРАТИТЕЛЬНЫЙ (ОЧЕНЬ ПЛОХОЙ)
3317,фиктивный,Adj,фиктивный,negative,opinion,
3320,филигранный,Adj,филигранный,positive,opinion,ФИЛИГРАННЫЙ
3322,формалистский,Adj,формалистский,negative,opinion,
3323,форсмажорный,Adj,форсмажорный,negative,opinion,
3324,форс-мажорный,Adj,форс-мажорный,negative,opinion,
3326,халатный,Adj,халатный,negative,opinion,ХАЛАТНЫЙ (НЕБРЕЖНЫЙ И НЕДОБРОСОВЕСТНЫЙ)
3328,хамоватый,Adj,хамоватый,negative,opinion,
3329,хамский,Adj,хамский,negative,opinion,
3330,ханжеский,Adj,ханжеский,negative,opinion,
3331,хаотический,Adj,хаотический,negative,opinion,
3332,хаотичный,Adj,хаотичный,negative,opinion,
3333,хардкорный,Adj,хардкорный,positive,opinion,
3334,харизматический,Adj,харизматический,positive,opinion,
3335,хвалебный,Adj,хвалебный,positive,opinion,
3336,хваленый,Adj,хваленый,positive,opinion,
3337,хвастливый,Adj,хвастливый,negative,opinion,
3338,хваткий,Adj,хваткий,positive,opinion,
3339,хворый,Adj,хворый,negative,opinion,
3340,хилый,Adj,хилый,negative,opinion,
3341,хитроватый,Adj,хитроватый,negative,opinion,
3342,хитрожопый,Adj,хитрожопый/хитрожопые,negative,opinion,
3343,хитроумный,Adj,хитроумный,positive,opinion,ХИТРОУМНЫЙ (СЛОЖНЫЙ И ИСКУСНЫЙ)
3344,хитроумный,Adj,хитроумный,positive/negative,opinion,"ХИТРЫЙ,ХИТРОУМНЫЙ"
3345,хитрый,Adj,хитрый,positive/negative,opinion,
3346,хитрющий,Adj,хитрющий,positive/negative,opinion,
3347,хладнокровный,Adj,хладнокровный,positive,opinion,
3348,хлебосольный,Adj,хлебосольный,positive,opinion,
3349,хлипкий,Adj,хлипкий,negative,opinion,
3351,хмельной,Adj,хмель,negative,opinion,"ДУРМАНИТЬ,ТУМАНИТЬ"
3353,хмельной,Adj,хмель,positive/negative,opinion,УПОЕНИЕ
3354,хмурый,Adj,хмурый,negative,opinion,
3355,ходкий,Adj,ходкий,positive,opinion,
3358,ходовой,Adj,ходовой,positive,opinion,"ХОДКИЙ,ХОРОШО ПРОДАЮЩИЙСЯ"
3359,ходульный,Adj,ходульный,negative,opinion,
3360,хозяйственный,Adj,хозяйственный,positive,opinion,
3363,холодненький,Adj,холодненький,positive,opinion,
3364,холодноватый,Adj,холодноватый,negative,opinion,
3365,холодный,Adj,холодный,negative,opinion,ХОЛОДНЫЙ В ОТНОШЕНИЯХ
3366,холодный,Adj,холодный,neutral,opinion,ХОЛОДНЫЙ ПО ТЕМПЕРАТУРЕ
3367,холодный,Adj,холодный,neutral,opinion,ХОЛОДНЫЙ ПО ЦВЕТУ
3368,холуйский,Adj,холуйский,negative,opinion,
3369,хорошенький,Adj,хорошенький,positive,opinion,
3370,хороший,Adj,хороший,positive,opinion,
3371,храбрый,Adj,храбрый,positive,opinion,
3372,хреновый,Adj,хреновый,negative,opinion,ОТВРАТИТЕЛЬНЫЙ (ОЧЕНЬ ПЛОХОЙ)
3378,хрупкий,Adj,хрупкий,negative,opinion,
3379,худенький,Adj,худенький,neutral,opinion,
3381,худой,Adj,худой,negative,opinion,"ПЛОХОЙ,НЕУДОВЛЕТВОРИТЕЛЬНЫЙ"
3382,худой,Adj,худой,negative,opinion,"ХУДОЙ,НЕТОЛСТЫЙ"
3383,худосочный,Adj,худосочный,negative,opinion,
3384,худощавый,Adj,худощавый,neutral,opinion,
3385,худший,Adj,худший,negative,opinion,
3386,хулиганский,Adj,хулиганский,negative,opinion,
3388,царский,Adj,царский,positive,opinion,"РОСКОШНЫЙ,ПЫШНЫЙ"
3389,царственный,Adj,царственный,positive,opinion,
3390,цветастый,Adj,цветастый,neutral,opinion,
3391,цветистый,Adj,цветистый,positive/negative,opinion,
3392,цветущий,Adj,цветущий,positive,opinion,
3393,целебный,Adj,целебный,positive,opinion,
3394,целесообразный,Adj,целесообразный,positive,opinion,
3395,целеустремленный,Adj,целеустремленный,positive,opinion,
3396,целительный,Adj,целительный,positive,opinion,
3397,целостный,Adj,целостный,positive,opinion,
3399,цензурный,Adj,цензурный,positive,opinion,ПРИСТОЙНЫЙ
3400,ценительский,Adj,ценительский,positive,opinion,
3401,ценный,Adj,ценный,positive,opinion,
3402,цепкий,Adj,цепкий,positive,opinion,
3403,цинический,Adj,цинический,negative,opinion,
3404,циничный,Adj,циничный,negative,opinion,
3405,чаемый,Adj,чаемый,positive,opinion,
3406,чародейный,Adj,чародейный,positive,opinion,
3407,чародейский,Adj,чародейский,positive,opinion,
3408,чахлый,Adj,чахлый,negative,opinion,
3409,чванливый,Adj,чванливый,negative,opinion,
3410,чванный,Adj,чванный,negative,opinion,
3411,человеколюбивый,Adj,человеколюбивый,positive,opinion,
3413,человеческий,Adj,человеческий,positive,opinion,ЧЕЛОВЕЧНЫЙ
3414,человечный,Adj,человечный,positive,opinion,
3415,черствый,Adj,черствый,negative,opinion,
3416,чертов,Adj,чертов,negative,opinion,
3418,честнейший,Adj,честнейший,positive,opinion,
3419,честный,Adj,честный,positive,opinion,
3420,четкий,Adj,четкий,positive,opinion,
3422,чистейший,Adj,чистейший,positive,opinion,"НРАВСТВЕННЫЙ,ЭТИЧНЫЙ"
3423,чистейший,Adj,чистейший,positive,opinion,"ЧИСТЫЙ,НЕГРЯЗНЫЙ"
3424,чистенький,Adj,чистенький,positive,opinion,
3425,чистокровный,Adj,чистокровный,positive,opinion,
3426,чистоплотный,Adj,чистоплотный,positive,opinion,
3427,чистопородный,Adj,чистопородный,positive,opinion,
3428,чистосердечный,Adj,чистосердечный,positive,opinion,
3431,чистый,Adj,чистый,positive,opinion,"НРАВСТВЕННЫЙ,ЭТИЧНЫЙ"
3432,чистый,Adj,чистый,positive,opinion,"ЧИСТЫЙ,НЕГРЯЗНЫЙ"
3434,чокнутый,Adj,чокнутый,negative,opinion,
3435,чреватый,Adj,чреватый,negative,opinion,
3436,чревоугоднический,Adj,чревоугоднический,negative,opinion,
3438,чрезмерный,Adj,чрезмерный,negative,opinion,
3439,чувственный,Adj,чувственный,positive,opinion,
3441,чувствительный,Adj,чувствительный,positive/negative,opinion,"ЧУВСТВИТЕЛЬНЫЙ,ДУШЕЩИПАТЕЛЬНЫЙ"
3442,чувствительный,Adj,чувствительный,positive/negative,opinion,"ЧУВСТВИТЕЛЬНЫЙ,СЕНТИМЕНТАЛЬНЫЙ"
3443,чудаковатый,Adj,чудаковатый,neutral,opinion,
3444,чудаческий,Adj,чудаческий,neutral,opinion,
3445,чудесный,Adj,чудесный,positive,opinion,
3446,чудной,Adj,чудной,neutral,opinion,
3447,чудный,Adj,чудный,positive,opinion,
3448,чудовищный,Adj,чудовищный,negative,opinion,
3449,чудодейственный,Adj,чудодейственный,positive,opinion,
3450,чудотворный,Adj,чудотворный,positive,opinion,
3451,чуждый,Adj,чуждый,negative,opinion,
3452,чужеродный,Adj,чужеродный,negative,opinion,
3454,чужой,Adj,чужой,negative,opinion,"ЧУЖДЫЙ,ДАЛЕКИЙ"
3457,чумовой,Adj,чумовой,positive,opinion,
3458,чуткий,Adj,чуткий,positive,opinion,
3459,шаблонный,Adj,шаблонный,negative,opinion,БАНАЛЬНЫЙ
3461,шаловливый,Adj,шаловливый,positive,opinion,
3464,шаткий,Adj,шаткий,negative,opinion,
3465,шедевральный,Adj,шедевральный,positive,opinion,
3467,шикарнейший,Adj,шикарнейший,positive,opinion,
3468,шикарный,Adj,шикарный,positive,opinion,
3469,широкодоступный,Adj,широкодоступный,positive,opinion,
3470,широчайший,Adj,широчайший,positive,opinion,
3473,шкодливый,Adj,шкодливый,negative,opinion,
3482,шулерский,Adj,шулерский,negative,opinion,
3484,шустрый,Adj,шустрый,positive,opinion,
3485,шутливый,Adj,шутливый,positive,opinion,
3486,шутовской,Adj,шутовской,negative,opinion,
3487,щедрый,Adj,щедрый,positive,opinion,
3488,щекотливый,Adj,щекотливый,negative,opinion,
3489,щепетильный,Adj,щепетильный,negative,opinion,ДЕЛИКАТНЫЙ (ЗАТРУДНИТЕЛЬНЫЙ)
3490,щепетильный,Adj,щепетильный,positive,opinion,ЩЕПЕТИЛЬНЫЙ (ПОСЛЕДОВАТЕЛЬНЫЙ И ПРИНЦИПИАЛЬНЫЙ)
3492,эгоистический,Adj,эгоистический,negative,opinion,
3493,эгоистичность,Adj,эгоистичность,negative,opinion,
3494,эгоистичный,Adj,эгоистичный,negative,opinion,
3497,экзотический,Adj,экзотический,neutral,opinion,
3498,экзотичный,Adj,экзотичный,neutral,opinion,
3499,экономный,Adj,экономный,positive,opinion,
3500,эксклюзивный,Adj,эксклюзивный,positive,opinion,
3501,экспрессивный,Adj,экспрессивный,positive,opinion,
3504,экстра,Adj,экстра,positive,opinion,
3505,экстравагантный,Adj,экстравагантный,positive/negative,opinion,
3507,экстремальный,Adj,экстремальный,neutral,opinion,
3510,эксцентрический,Adj,эксцентрический,positive/negative,opinion,ЭКСЦЕНТРИЧНЫЙ (ВЫЗЫВАЮЩИЙ)
3511,эксцентричный,Adj,эксцентричный,positive/negative,opinion,
3512,элегантный,Adj,элегантный,positive,opinion,
3513,элитарный,Adj,элитарный,positive,opinion,
3514,элитный,Adj,элитный,positive,opinion,ВЕРХУШКА ОБЩЕСТВА
3515,элитный,Adj,элитный,positive,opinion,ОТБОРНЫЙ
3517,эмоциональный,Adj,эмоциональный,neutral,opinion,"ЭМОЦИОНАЛЬНЫЙ,ПОДВЕРЖЕННЫЙ ЭМОЦИЯМ"
3518,энергичный,Adj,энергичный,positive,opinion,
3520,эпатажный,Adj,эпатажный,negative,opinion,
3523,эпический,Adj,эпический,positive,opinion,
3524,эпичный,Adj,эпичный,positive,opinion,
3525,эпохальный,Adj,эпохальный,positive,opinion,
3528,эротический,Adj,эротический,positive/negative,opinion,"СОБЛАЗНИТЕЛЬНЫЙ,СЕКСУАЛЬНЫЙ"
3530,эротичный,Adj,эротичный,positive/negative,opinion,"СОБЛАЗНИТЕЛЬНЫЙ,СЕКСУАЛЬНЫЙ"
3531,эстетичный,Adj,эстетичный,positive,opinion,
3532,этичный,Adj,этичный,positive,opinion,
3535,эффективный,Adj,эффективный,positive,opinion,
3536,эффектный,Adj,эффектный,positive,opinion,
3539,ювелирный,Adj,ювелирный,positive,opinion,ФИЛИГРАННЫЙ
3541,явный,Adj,явный,neutral,opinion,
3542,ядовитый,Adj,ядовитый,negative,opinion,
3544,яркий,Adj,яркий,neutral,opinion,ЯРКИЙ ПО СВЕТУ
3545,яркий,Adj,яркий,neutral,opinion,ЯРКИЙ ПО ЦВЕТУ
3546,яркий,Adj,яркий,positive,opinion,ЯРКИЙ (ВЫРАЗИТЕЛЬНЫЙ)
3548,яростный,Adj,яростный,positive/negative,opinion,"БЕЗУДЕРЖНЫЙ,НЕУДЕРЖИМЫЙ"
3549,яростный,Adj,яростный,positive/negative,opinion,НЕИСТОВЫЙ
3550,ярый,Adj,ярый,negative,opinion,"БЕЗУДЕРЖНЫЙ,НЕУДЕРЖИМЫЙ"
3551,ярый,Adj,ярый,positive,opinion,ПРЕДАННЫЙ
3552,ясный,Adj,ясный,positive,opinion,

