,WORD,POS,LEMMA,SENTIMENT,SOURCE,SENSE
2390,тусклый,Adj,тусклый,negative,opinion,
2391,тучный,Adj,тучный,negative,opinion,
2392,тщательнейший,Adj,тщательнейший,positive,opinion,
2393,тщательный,Adj,тщательный,positive,opinion,
2394,тщедушный,Adj,тщедушный,negative,opinion,
2395,тщеславный,Adj,тщеславный,negative,opinion,
2396,тщетный,Adj,тщетный,negative,opinion,
2397,тягомотный,Adj,тягомотный,negative,opinion,
2398,тягучий,Adj,тягучий,positive/negative,opinion,
2399,тягчайший,Adj,тягчайший,negative,opinion,
2400,тяжеленный,Adj,тяжеленный,negative,opinion,
2401,тяжеловатый,Adj,тяжеловатый,negative,opinion,
2402,тяжелый,Adj,тяжелый,negative,opinion,
2403,тяжкий,Adj,тяжкий,negative,opinion,
2404,убедительнейший,Adj,убедительнейший,positive,opinion,
2405,убедительный,Adj,убедительный,positive,opinion,
2406,убежденный,Adj,убежденный,positive,opinion,
2407,убийственный,Adj,убийственный,negative,opinion,
2408,убогий,Adj,убогий,negative,opinion,
2409,убойный,Adj,убойный,negative,opinion,ПАГУБНЫЙ
2410,уважительный,Adj,уважительный,positive,opinion,"УВАЖАТЬ,СЧИТАТЬСЯ С МНЕНИЕМ"
2411,уважительный,Adj,уважительный,positive,opinion,УВАЖИТЕЛЬНЫЙ (ДОСТАТОЧНЫЙ ДЛЯ ОПРАВДАНИЯ)
2412,увеселительный,Adj,увеселительный,positive,opinion,
2413,увлекательнейший,Adj,увлекательнейший,positive,opinion,
2414,увлекательный,Adj,увлекательный,positive,opinion,
2415,увлеченный,Adj,увлеченный,positive,opinion,
2416,угодный,Adj,угодный,positive,opinion,
2417,угрожающий,Adj,угрожающий,negative,opinion,
2418,угрюмый,Adj,угрюмый,negative,opinion,
2419,удачливый,Adj,удачливый,positive,opinion,
2420,удачный,Adj,удачный,positive,opinion,
2421,удивительный,Adj,удивительный,neutral,opinion,УДИВИТЕЛЬНЫЙ
2422,удивительный,Adj,удивительный,positive,opinion,ИСКЛЮЧИТЕЛЬНЫЙ ПО СВОИМ КАЧЕСТВАМ
2423,удобный,Adj,удобный,positive,opinion,
2424,удовлетворительный,Adj,удовлетворительный,positive,opinion,
2425,удушающий,Adj,удушающий,negative,opinion,
2426,удушливый,Adj,удушливый,negative,opinion,ПРИТЕСНИТЬ
2427,ужасающий,Adj,ужасающий,negative,opinion,
2428,ужаснейший,Adj,ужаснейший,negative,opinion,
2429,ужасный,Adj,ужасный,negative,opinion,
2430,уживчивый,Adj,уживчивый,positive,opinion,
2431,узкий,Adj,узкий,negative,opinion,"ЖАТЬ,БЫТЬ ТЕСНЫМ"
2432,узкий,Adj,узкий,negative,opinion,"ТЕСНЫЙ,УЗКИЙ"
2433,узкий,Adj,узкий,negative,opinion,"УЗКИЙ,ОГРАНИЧЕННЫЙ"
2434,узкий,Adj,узкий,neutral,opinion,УЗКИЙ В ШИРИНУ
2435,узкокорыстный,Adj,узкокорыстный,negative,opinion,
2436,укоризненный,Adj,укоризненный,negative,opinion,
2437,улетный,Adj,улетный,positive,opinion,
2438,улыбчивый,Adj,улыбчивый,positive,opinion,
2439,ультимативный,Adj,ультимативный,negative,opinion,
2440,ультрамодный,Adj,ультрамодный,positive,opinion,
2441,ультрарадикальный,Adj,ультрарадикальный,negative,opinion,
2442,ультрасовременный,Adj,ультрасовременный,positive,opinion,
2443,умалишенный,Adj,умалишенный,negative,opinion,
2444,умелый,Adj,умелый,positive,opinion,
2445,умеренный,Adj,умеренный,positive/negative,opinion,
2446,уместный,Adj,уместный,positive,opinion,
2447,умнейший,Adj,умнейший,positive,opinion,
2448,умный,Adj,умный,positive,opinion,
2449,уморительный,Adj,уморительный,positive,opinion,
2450,умудренный,Adj,умудренный,positive,opinion,
2451,универсальный,Adj,универсальный,positive,opinion,
2452,унижающий,Adj,унижающий,negative,opinion,
2453,унизительный,Adj,унизительный,negative,opinion,
2454,уникальнейший,Adj,уникальнейший,positive,opinion,
2455,уникальный,Adj,уникальный,neutral,opinion,
2456,уничижительный,Adj,уничижительный,negative,opinion,
2457,унылый,Adj,унылый,negative,opinion,
2458,упаднический,Adj,упаднический,negative,opinion,
2459,упадочный,Adj,упадочный,negative,opinion,
2460,упертый,Adj,упертый,negative,opinion,УПРЯМЫЙ (НЕУСТУПЧИВЫЙ)
2461,упертый,Adj,упертый,positive/negative,opinion,УПОРСТВО В ДОСТИЖЕНИИ ЦЕЛИ
2462,упитанный,Adj,упитанный,positive/negative,opinion,
2463,упоительный,Adj,упоительный,positive,opinion,
2464,упоротый,Adj,упоротый/упорота,negative,opinion,
2465,упрямый,Adj,упрямый,negative,opinion,
2466,уравновешенный,Adj,уравновешенный,positive,opinion,
2467,уродливый,Adj,уродливый,negative,opinion,
2468,уродский,Adj,уродский,negative,opinion,
2469,усердный,Adj,усердный,positive,opinion,
2470,усложняющий,Adj,усложняющий,negative,opinion,
2471,успешливый,Adj,успешливый,positive,opinion,
2472,успешный,Adj,успешный,positive,opinion,
2473,устаревший,Adj,устаревший,negative,opinion,
2474,устарелый,Adj,устарелый,negative,opinion,
2475,устойчивый,Adj,устойчивый,positive,opinion,
2476,уступчивый,Adj,уступчивый,positive,opinion,
2477,утомительный,Adj,утомительный,negative,opinion,
2478,утонченный,Adj,утонченный,positive,opinion,
2479,утопичный,Adj,утопичный,negative,opinion,
2480,ухоженный,Adj,ухоженный,positive,opinion,
2481,учительский,Adj,учительский,positive,opinion,"НАСТАВИТЕЛЬНЫЙ,ПОУЧИТЕЛЬНЫЙ"
2482,ушлый,Adj,ушлый,negative,opinion,
2483,ущербный,Adj,ущербный,negative,opinion,
2484,уютный,Adj,уютный,positive,opinion,
2485,уязвимый,Adj,уязвимый,negative,opinion,
2486,фальшивый,Adj,фальшивый,negative,opinion,
2487,фанатический,Adj,фанатический,negative,opinion,
2488,фанатичный,Adj,фанатичный,positive/negative,opinion,
2489,фантастический,Adj,фантастический,positive,opinion,ИСКЛЮЧИТЕЛЬНЫЙ ПО СВОИМ КАЧЕСТВАМ
2490,фантастический,Adj,фантастический,positive,opinion,НЕМЫСЛИМЫЙ (НЕВОЗМОЖНЫЙ)
2491,фантастический,Adj,фантастический,positive,opinion,ПОРАЗИТЕЛЬНЫЙ (НЕОБЫЧНЫЙ)
2492,фанфаронский,Adj,фанфаронский,negative,opinion,
2493,фартовый,Adj,фартовый,positive,opinion,
2494,фатальный,Adj,фатальный,negative,opinion,
2495,фашиствующий,Adj,фашиствующий,negative,opinion,
2496,феерический,Adj,феерический,positive,opinion,
2497,фееричный,Adj,фееричный,positive,opinion,
2498,феноменальный,Adj,феноменальный,positive,opinion,
2499,фешенебельный,Adj,фешенебельный,positive,opinion,
2500,фигов,Adj,фигов,negative,opinion,
2501,фиговый,Adj,фиговый,negative,opinion,ОТВРАТИТЕЛЬНЫЙ (ОЧЕНЬ ПЛОХОЙ)
2502,фиктивный,Adj,фиктивный,negative,opinion,
2503,филигранный,Adj,филигранный,positive,opinion,ФИЛИГРАННЫЙ
2504,формалистский,Adj,формалистский,negative,opinion,
2505,форсмажорный,Adj,форсмажорный,negative,opinion,
2506,форс-мажорный,Adj,форс-мажорный,negative,opinion,
2507,халатный,Adj,халатный,negative,opinion,ХАЛАТНЫЙ (НЕБРЕЖНЫЙ И НЕДОБРОСОВЕСТНЫЙ)
2508,хамоватый,Adj,хамоватый,negative,opinion,
2509,хамский,Adj,хамский,negative,opinion,
2510,ханжеский,Adj,ханжеский,negative,opinion,
2511,хаотический,Adj,хаотический,negative,opinion,
2512,хаотичный,Adj,хаотичный,negative,opinion,
2513,хардкорный,Adj,хардкорный,positive,opinion,
2514,харизматический,Adj,харизматический,positive,opinion,
2515,хвалебный,Adj,хвалебный,positive,opinion,
2516,хваленый,Adj,хваленый,positive,opinion,
2517,хвастливый,Adj,хвастливый,negative,opinion,
2518,хваткий,Adj,хваткий,positive,opinion,
2519,хворый,Adj,хворый,negative,opinion,
2520,хилый,Adj,хилый,negative,opinion,
2521,хитроватый,Adj,хитроватый,negative,opinion,
2522,хитрожопый,Adj,хитрожопый/хитрожопые,negative,opinion,
2523,хитроумный,Adj,хитроумный,positive,opinion,ХИТРОУМНЫЙ (СЛОЖНЫЙ И ИСКУСНЫЙ)
2524,хитроумный,Adj,хитроумный,positive/negative,opinion,"ХИТРЫЙ,ХИТРОУМНЫЙ"
2525,хитрый,Adj,хитрый,positive/negative,opinion,
2526,хитрющий,Adj,хитрющий,positive/negative,opinion,
2527,хладнокровный,Adj,хладнокровный,positive,opinion,
2528,хлебосольный,Adj,хлебосольный,positive,opinion,
2529,хлипкий,Adj,хлипкий,negative,opinion,
2530,хмельной,Adj,хмель,negative,opinion,"ДУРМАНИТЬ,ТУМАНИТЬ"
2531,хмельной,Adj,хмель,positive/negative,opinion,УПОЕНИЕ
2532,хмурый,Adj,хмурый,negative,opinion,
2533,ходкий,Adj,ходкий,positive,opinion,
2534,ходовой,Adj,ходовой,positive,opinion,"ХОДКИЙ,ХОРОШО ПРОДАЮЩИЙСЯ"
2535,ходульный,Adj,ходульный,negative,opinion,
2536,хозяйственный,Adj,хозяйственный,positive,opinion,
2537,холодненький,Adj,холодненький,positive,opinion,
2538,холодноватый,Adj,холодноватый,negative,opinion,
2539,холодный,Adj,холодный,negative,opinion,ХОЛОДНЫЙ В ОТНОШЕНИЯХ
2540,холодный,Adj,холодный,neutral,opinion,ХОЛОДНЫЙ ПО ТЕМПЕРАТУРЕ
2541,холодный,Adj,холодный,neutral,opinion,ХОЛОДНЫЙ ПО ЦВЕТУ
2542,холуйский,Adj,холуйский,negative,opinion,
2543,хорошенький,Adj,хорошенький,positive,opinion,
2544,хороший,Adj,хороший,positive,opinion,
2545,храбрый,Adj,храбрый,positive,opinion,
2546,хреновый,Adj,хреновый,negative,opinion,ОТВРАТИТЕЛЬНЫЙ (ОЧЕНЬ ПЛОХОЙ)
2547,хрупкий,Adj,хрупкий,negative,opinion,
2548,худенький,Adj,худенький,neutral,opinion,
2549,худой,Adj,худой,negative,opinion,"ПЛОХОЙ,НЕУДОВЛЕТВОРИТЕЛЬНЫЙ"
2550,худой,Adj,худой,negative,opinion,"ХУДОЙ,НЕТОЛСТЫЙ"
2551,худосочный,Adj,худосочный,negative,opinion,
2552,худощавый,Adj,худощавый,neutral,opinion,
2553,худший,Adj,худший,negative,opinion,
2554,хулиганский,Adj,хулиганский,negative,opinion,
2555,царский,Adj,царский,positive,opinion,"РОСКОШНЫЙ,ПЫШНЫЙ"
2556,царственный,Adj,царственный,positive,opinion,
2557,цветастый,Adj,цветастый,neutral,opinion,
2558,цветистый,Adj,цветистый,positive/negative,opinion,
2559,цветущий,Adj,цветущий,positive,opinion,
2560,целебный,Adj,целебный,positive,opinion,
2561,целесообразный,Adj,целесообразный,positive,opinion,
2562,целеустремленный,Adj,целеустремленный,positive,opinion,
2563,целительный,Adj,целительный,positive,opinion,
2564,целостный,Adj,целостный,positive,opinion,
2565,цензурный,Adj,цензурный,positive,opinion,ПРИСТОЙНЫЙ
2566,ценительский,Adj,ценительский,positive,opinion,
2567,ценный,Adj,ценный,positive,opinion,
2568,цепкий,Adj,цепкий,positive,opinion,
2569,цинический,Adj,цинический,negative,opinion,
2570,циничный,Adj,циничный,negative,opinion,
2571,чаемый,Adj,чаемый,positive,opinion,
2572,чародейный,Adj,чародейный,positive,opinion,
2573,чародейский,Adj,чародейский,positive,opinion,
2574,чахлый,Adj,чахлый,negative,opinion,
2575,чванливый,Adj,чванливый,negative,opinion,
2576,чванный,Adj,чванный,negative,opinion,
2577,человеколюбивый,Adj,человеколюбивый,positive,opinion,
